Time,Millis,Round,Trial,TargetID,TargetTotal,Radius,Session,LinearUp,AlertTone,Blind
26032018T191549,63657688549588,1,-1,-1,9,0.85,4,False,False,False
26032018T191550,63657688550318,1,0,target5,9,0.85,4,False,False,False
26032018T191601,63657688561005,1,1,target3,9,0.85,4,False,False,False
26032018T191601,63657688561860,1,2,target2,9,0.85,4,False,False,False
26032018T191611,63657688571600,1,3,target6,9,0.85,4,False,False,False
26032018T191629,63657688589245,1,4,target8,9,0.85,4,False,False,False
26032018T191635,63657688595775,1,5,target1,9,0.85,4,False,False,False
26032018T191638,63657688598265,1,6,target0,9,0.85,4,False,False,False
26032018T191639,63657688599227,1,7,target7,9,0.85,4,False,False,False
26032018T191643,63657688603076,1,8,target4,9,0.85,4,False,False,False
26032018T191643,63657688603091,2,-1,-1,9,0.85,4,False,False,False
26032018T191649,63657688609484,2,0,target8,9,0.85,4,False,False,False
26032018T191657,63657688617945,2,1,target1,9,0.85,4,False,False,False
26032018T191708,63657688628960,2,2,target7,9,0.85,4,False,False,False
26032018T191713,63657688633731,2,3,target4,9,0.85,4,False,False,False
26032018T191723,63657688643983,2,4,target0,9,0.85,4,False,False,False
26032018T191729,63657688649631,2,5,target2,9,0.85,4,False,False,False
26032018T191738,63657688658336,2,6,target6,9,0.85,4,False,False,False
26032018T191743,63657688663119,2,7,target5,9,0.85,4,False,False,False
26032018T191749,63657688669216,2,8,target3,9,0.85,4,False,False,False
26032018T191749,63657688669230,3,-1,-1,9,0.85,4,False,False,False
26032018T191758,63657688678001,3,0,target7,9,0.85,4,False,False,False
26032018T191802,63657688682594,3,1,target4,9,0.85,4,False,False,False
26032018T191809,63657688689816,3,2,target5,9,0.85,4,False,False,False
26032018T191822,63657688702264,3,3,target2,9,0.85,4,False,False,False
26032018T191828,63657688708311,3,4,target3,9,0.85,4,False,False,False
26032018T191828,63657688708679,3,5,target6,9,0.85,4,False,False,False
26032018T191834,63657688714709,3,6,target1,9,0.85,4,False,False,False
26032018T191837,63657688717123,3,7,target0,9,0.85,4,False,False,False
26032018T191845,63657688725283,3,8,target8,9,0.85,4,False,False,False
26032018T191845,63657688725297,4,-1,-1,9,0.85,4,False,False,False
26032018T191846,63657688726085,4,0,target5,9,0.85,4,False,False,False
26032018T191847,63657688727638,4,1,target4,9,0.85,4,False,False,False
26032018T191848,63657688728430,4,2,target2,9,0.85,4,False,False,False
26032018T191849,63657688729086,4,3,target8,9,0.85,4,False,False,False
26032018T191849,63657688729971,4,4,target3,9,0.85,4,False,False,False
26032018T191850,63657688730727,4,5,target6,9,0.85,4,False,False,False
26032018T191851,63657688731950,4,6,target1,9,0.85,4,False,False,False
26032018T191852,63657688732638,4,7,target7,9,0.85,4,False,False,False
26032018T191853,63657688733420,4,8,target0,9,0.85,4,False,False,False
26032018T191853,63657688733435,5,-1,-1,9,0.85,4,False,False,False
26032018T191854,63657688734185,5,0,target7,9,0.85,4,False,False,False
26032018T191854,63657688734849,5,1,target6,9,0.85,4,False,False,False
26032018T191855,63657688735596,5,2,target5,9,0.85,4,False,False,False
26032018T191856,63657688736288,5,3,target2,9,0.85,4,False,False,False
26032018T191857,63657688737017,5,4,target8,9,0.85,4,False,False,False
26032018T191857,63657688737699,5,5,target0,9,0.85,4,False,False,False
26032018T191858,63657688738394,5,6,target1,9,0.85,4,False,False,False
26032018T191859,63657688739026,5,7,target3,9,0.85,4,False,False,False
26032018T191859,63657688739596,5,8,target4,9,0.85,4,False,False,False
