Time,Millis,Round,Trial,TargetID,TargetTotal,Radius,Session,LinearUp,AlertTone,Blind
26032018T181705,63657685025627,5,1,target5,9,0.85,1,False,False,False
26032018T181706,63657685026879,5,2,target0,9,0.85,1,False,False,False
26032018T181707,63657685027492,5,3,target1,9,0.85,1,False,False,False
26032018T181709,63657685029033,5,4,target7,9,0.85,1,False,False,False
26032018T181709,63657685029972,5,5,target6,9,0.85,1,False,False,False
26032018T181710,63657685030699,5,6,target8,9,0.85,1,False,False,False
26032018T181712,63657685032083,5,7,target2,9,0.85,1,False,False,False
26032018T181712,63657685032693,5,8,target3,9,0.85,1,False,False,False
26032018T181712,63657685032710,1,-1,-1,9,0.85,2,False,True,True
26032018T181716,63657685036564,1,0,target6,9,0.85,2,False,True,True
26032018T181738,63657685058443,1,1,target1,9,0.85,2,False,True,True
26032018T181748,63657685068039,1,2,target7,9,0.85,2,False,True,True
26032018T181806,63657685086068,1,3,target8,9,0.85,2,False,True,True
26032018T181821,63657685101531,1,4,target4,9,0.85,2,False,True,True
26032018T181847,63657685127605,1,5,target5,9,0.85,2,False,True,True
26032018T181927,63657685167190,1,6,target0,9,0.85,2,False,True,True
26032018T181951,63657685191144,1,7,target3,9,0.85,2,False,True,True
26032018T181959,63657685199218,1,8,target2,9,0.85,2,False,True,True
26032018T181959,63657685199234,2,-1,-1,9,0.85,2,False,True,True
26032018T182014,63657685214008,2,0,target3,9,0.85,2,False,True,True
26032018T182030,63657685230967,2,1,target7,9,0.85,2,False,True,True
26032018T182043,63657685243898,2,2,target1,9,0.85,2,False,True,True
26032018T182056,63657685256072,2,3,target2,9,0.85,2,False,True,True
26032018T182102,63657685262927,2,4,target6,9,0.85,2,False,True,True
26032018T182114,63657685274190,2,5,target0,9,0.85,2,False,True,True
26032018T182121,63657685281103,2,6,target4,9,0.85,2,False,True,True
26032018T182131,63657685291222,2,7,target8,9,0.85,2,False,True,True
26032018T182147,63657685307589,2,8,target5,9,0.85,2,False,True,True
26032018T182147,63657685307604,3,-1,-1,9,0.85,2,False,True,True
26032018T182205,63657685325046,3,0,target2,9,0.85,2,False,True,True
26032018T182224,63657685344198,3,1,target6,9,0.85,2,False,True,True
26032018T182236,63657685356743,3,2,target5,9,0.85,2,False,True,True
26032018T182251,63657685371638,3,3,target7,9,0.85,2,False,True,True
26032018T182304,63657685384045,3,4,target0,9,0.85,2,False,True,True
26032018T182316,63657685396032,3,5,target4,9,0.85,2,False,True,True
26032018T182324,63657685404082,3,6,target3,9,0.85,2,False,True,True
