Time,Millis,Round,Trial,TargetID,TargetTotal,Radius,Session,LinearUp,AlertTone,Blind
14032018T014959,63656588999980,4,-1,-1,9,0.85,2,False,False,True
14032018T015000,63656589000239,4,0,target3,9,0.85,2,False,False,True
14032018T015013,63656589013040,4,1,target0,9,0.85,2,False,False,True
14032018T015123,63656589083516,4,2,target2,9,0.85,2,False,False,True
14032018T015145,63656589105107,4,3,target7,9,0.85,2,False,False,True
14032018T015209,63656589129895,4,4,target4,9,0.85,2,False,False,True
14032018T015212,63656589132002,4,5,target5,9,0.85,2,False,False,True
14032018T015222,63656589142365,4,6,target6,9,0.85,2,False,False,True
14032018T015240,63656589160798,4,7,target1,9,0.85,2,False,False,True
14032018T015259,63656589179879,4,8,target8,9,0.85,2,False,False,True
14032018T015259,63656589179895,5,-1,-1,9,0.85,2,False,False,True
14032018T015319,63656589199058,5,0,target2,9,0.85,2,False,False,True
14032018T015326,63656589206933,5,1,target3,9,0.85,2,False,False,True
14032018T015343,63656589223060,5,2,target6,9,0.85,2,False,False,True
14032018T015408,63656589248720,5,3,target4,9,0.85,2,False,False,True
14032018T015415,63656589255105,5,4,target5,9,0.85,2,False,False,True
14032018T015430,63656589270526,5,5,target8,9,0.85,2,False,False,True
14032018T015432,63656589272597,5,6,target0,9,0.85,2,False,False,True
14032018T015439,63656589279328,5,7,target1,9,0.85,2,False,False,True
14032018T015500,63656589300175,5,8,target7,9,0.85,2,False,False,True
14032018T015500,63656589300192,1,-1,-1,9,0.85,3,False,False,False
14032018T015503,63656589303116,1,0,target0,9,0.85,3,False,False,False
14032018T015504,63656589304043,1,1,target2,9,0.85,3,False,False,False
14032018T015504,63656589304714,1,2,target8,9,0.85,3,False,False,False
14032018T015505,63656589305450,1,3,target4,9,0.85,3,False,False,False
14032018T015506,63656589306143,1,4,target7,9,0.85,3,False,False,False
14032018T015506,63656589306896,1,5,target5,9,0.85,3,False,False,False
14032018T015507,63656589307496,1,6,target3,9,0.85,3,False,False,False
14032018T015508,63656589308178,1,7,target6,9,0.85,3,False,False,False
14032018T015508,63656589308790,1,8,target1,9,0.85,3,False,False,False
14032018T015508,63656589308806,2,-1,-1,9,0.85,3,False,False,False
14032018T015509,63656589309481,2,0,target6,9,0.85,3,False,False,False
14032018T015510,63656589310046,2,1,target5,9,0.85,3,False,False,False
14032018T015510,63656589310719,2,2,target1,9,0.85,3,False,False,False
14032018T015511,63656589311390,2,3,target4,9,0.85,3,False,False,False
14032018T015511,63656589311906,2,4,target3,9,0.85,3,False,False,False
14032018T015513,63656589313317,2,5,target8,9,0.85,3,False,False,False
14032018T015513,63656589313984,2,6,target0,9,0.85,3,False,False,False
14032018T015514,63656589314570,2,7,target2,9,0.85,3,False,False,False
14032018T015515,63656589315217,2,8,target7,9,0.85,3,False,False,False
14032018T015515,63656589315232,3,-1,-1,9,0.85,3,False,False,False
14032018T015515,63656589315837,3,0,target8,9,0.85,3,False,False,False
14032018T015516,63656589316466,3,1,target0,9,0.85,3,False,False,False
14032018T015517,63656589317149,3,2,target3,9,0.85,3,False,False,False
14032018T015517,63656589317877,3,3,target7,9,0.85,3,False,False,False
14032018T015518,63656589318478,3,4,target5,9,0.85,3,False,False,False
14032018T015519,63656589319215,3,5,target2,9,0.85,3,False,False,False
